annual_income,age,total_debt,debt_to_income,credit_utilization,num_open_accounts,num_late_payments_2yrs,years_credit_history,loan_amount_requested,employment_years,creditworthy
63353.62,42,21866.08,0.3451,0.1782,5,1,9.35,8634.78,7.98,1
57148.89,62,20870.81,0.3652,0.3866,3,2,8.4,6432.81,5.96,0
62747.43,38,20662.44,0.3293,0.3702,1,4,12.86,6202.18,4.31,0
61463.71,37,10398.98,0.1692,0.4135,7,2,7.76,500.0,2.94,0
80676.34,50,11068.4,0.1372,0.2198,4,1,4.75,500.0,8.76,1
80899.71,30,6260.05,0.0774,0.6948,2,1,23.25,10458.73,1.77,1
65884.41,55,24218.33,0.3676,0.3277,3,0,7.63,15651.21,1.72,0
71916.06,41,3954.13,0.055,0.2207,3,1,13.05,500.0,2.14,1
65281.25,36,25200.44,0.386,0.0916,3,1,7.78,13455.13,2.37,0
45776.61,26,17494.24,0.3822,0.2585,5,4,8.12,22264.75,2.36,0
70131.29,23,14459.47,0.2062,0.1411,5,1,7.07,8227.92,4.52,1
27110.1,61,7119.48,0.2626,0.0949,3,2,6.22,4085.63,1.94,0
76077.83,63,0.0,0.0,0.4796,7,1,6.3,11519.0,9.24,1
31109.54,41,7228.17,0.2323,0.204,5,0,11.08,16153.63,6.3,0
60716.07,33,11039.92,0.1818,0.3594,2,1,8.88,7525.68,9.67,1
38096.92,38,0.0,0.0,0.2705,3,3,7.91,19622.92,7.09,0
66067.78,44,12631.74,0.1912,0.1989,5,0,9.36,15754.57,5.98,1
54321.5,47,26092.29,0.4803,0.1929,4,2,17.24,25848.32,9.3,0
23104.88,24,21806.61,0.9438,0.4262,5,0,27.87,500.0,3.43,0
63413.99,42,9045.53,0.1426,0.4722,6,0,2.54,706.27,3.3,0
43441.58,44,15563.24,0.3583,0.4401,1,0,17.52,8652.41,10.66,1
72622.93,60,8326.03,0.1146,0.2165,8,1,16.39,1287.29,5.36,1
55026.51,30,16785.13,0.305,0.6051,1,0,18.65,24591.14,4.34,1
62908.42,22,33481.29,0.5322,0.4284,8,0,5.28,13862.75,10.5,1
35848.62,60,26621.99,0.7426,0.108,6,1,4.87,9360.72,4.17,0
43213.36,26,21249.53,0.4917,0.5678,2,1,13.92,24429.52,5.17,0
45827.23,38,9085.38,0.1983,0.4195,5,3,6.69,14340.74,2.88,0
72134.05,37,23999.26,0.3327,0.1833,4,0,7.06,10329.1,4.21,1
88547.54,58,0.0,0.0,0.4463,4,0,5.47,5746.68,0.63,0
38896.56,43,11971.76,0.3078,0.3238,2,1,5.43,16446.49,18.18,1
76536.96,50,22004.54,0.2875,0.4706,2,0,7.45,16177.78,3.55,0
12000.0,41,23885.05,1.9904,0.1911,2,0,10.61,17454.64,4.79,0
31116.21,30,23038.61,0.7404,0.3721,5,1,17.67,18449.34,7.81,0
35824.43,63,18537.97,0.5175,0.2391,7,0,15.2,23604.52,7.03,1
27949.83,33,12651.3,0.4526,0.0877,5,0,3.12,5376.22,4.14,0
23328.23,32,21455.71,0.9197,0.2003,1,1,14.63,29894.24,13.67,0
63259.98,29,3565.67,0.0564,0.2336,2,3,9.34,26400.26,3.59,1
50718.65,24,4863.87,0.0959,0.3106,0,1,9.17,25738.01,9.58,1
62588.11,59,15740.82,0.2515,0.1193,3,1,10.36,10350.4,7.49,1
68809.45,44,17078.37,0.2482,0.0933,4,1,12.43,6288.17,5.95,1
60312.34,54,0.0,0.0,0.0472,5,1,8.85,12839.29,5.06,1
68155.26,59,20461.76,0.3002,0.6694,5,1,12.19,14267.58,8.44,0
53609.35,61,24272.74,0.4528,0.1674,2,2,12.09,18857.71,5.47,1
31260.13,25,14072.58,0.4502,0.3937,3,0,10.15,10686.11,5.94,0
76156.28,35,43493.6,0.5711,0.2714,5,1,5.17,19370.79,5.01,0
43217.76,24,6804.78,0.1575,0.2887,5,2,10.22,9220.45,9.42,1
36288.07,59,10666.95,0.294,0.188,1,0,17.48,12381.99,5.88,1
51441.64,28,10259.2,0.1994,0.2656,5,2,20.5,17782.44,5.08,1
36743.78,44,14085.75,0.3834,0.1869,4,0,11.39,12974.01,2.33,1
46651.39,48,11055.3,0.237,0.243,7,2,19.79,6593.28,3.02,1
61881.08,63,0.0,0.0,0.2699,5,2,6.44,4784.49,10.4,1
61966.83,47,8441.42,0.1362,0.5204,8,1,12.59,20521.32,2.64,0
37043.4,21,13828.55,0.3733,0.725,1,1,15.6,15970.1,4.44,0
45245.89,54,29742.86,0.6574,0.1022,4,2,7.94,23098.62,6.16,0
76486.66,37,41426.92,0.5416,0.2823,4,0,18.68,21161.47,0.89,0
64928.0,57,31025.69,0.4778,0.3838,3,2,18.42,9747.21,15.05,1
96501.3,58,5695.45,0.059,0.4097,2,0,8.87,20053.45,9.13,1
78602.56,46,6650.28,0.0846,0.1293,4,1,6.41,14819.53,7.72,1
77885.86,44,13088.06,0.168,0.2196,5,3,6.09,11091.49,6.81,1
27242.63,59,36414.71,1.3367,0.2807,7,1,10.05,33199.82,8.18,0
70277.21,41,13014.91,0.1852,0.2001,5,0,9.32,30767.85,2.74,1
53937.86,50,0.0,0.0,0.2679,4,0,9.24,17203.53,0.73,1
43980.36,33,8985.87,0.2043,0.5521,1,2,9.48,5200.44,2.83,0
58360.31,57,24084.67,0.4127,0.4783,5,0,5.79,8172.76,7.82,0
73904.23,23,23279.28,0.315,0.435,3,1,3.49,7664.65,1.68,1
65016.63,52,12597.4,0.1938,0.3658,4,1,15.77,18514.2,3.47,0
37430.52,55,23200.98,0.6198,0.2157,6,1,9.17,15072.29,5.54,0
69849.18,39,0.0,0.0,0.211,2,1,15.83,9502.13,6.34,1
42248.25,34,16245.95,0.3845,0.3585,5,2,3.4,28530.52,2.49,0
59333.66,42,25328.23,0.4269,0.2971,4,2,4.01,8562.35,8.63,0
48933.0,37,5005.64,0.1023,0.4398,4,2,1.21,26909.39,7.96,1
50622.67,24,4963.94,0.0981,0.1654,7,2,9.47,21366.47,6.34,0
70324.86,60,0.0,0.0,0.1595,5,2,12.37,17151.9,2.55,1
34196.13,39,34078.75,0.9966,0.2414,8,1,14.57,5768.85,10.08,0
93903.9,57,6358.15,0.0677,0.5277,3,0,3.76,24834.16,5.5,1
18578.28,22,17892.52,0.9631,0.0942,0,2,7.19,27783.89,3.34,0
43046.65,35,22247.0,0.5168,0.5072,2,2,10.45,13889.41,4.26,1
62404.24,22,33144.82,0.5311,0.1603,5,2,6.13,21981.95,3.03,0
66686.28,31,13153.23,0.1972,0.3332,1,0,6.91,12785.68,4.85,0
52990.49,43,8526.84,0.1609,0.4423,2,2,12.19,24040.15,10.35,0
53852.19,30,17076.81,0.3171,0.4311,4,0,3.06,4413.4,8.97,0
63211.0,23,30408.96,0.4811,0.3955,5,3,4.87,19914.9,6.21,0
50378.61,25,12957.93,0.2572,0.4696,5,0,13.09,500.0,2.88,0
82863.63,23,3541.57,0.0427,0.1431,3,0,8.44,2641.28,5.46,1
71786.98,58,0.0,0.0,0.1244,5,0,6.08,3523.32,6.36,1
72456.49,33,344.43,0.0048,0.1476,6,0,4.72,12109.92,4.14,1
35676.87,62,25372.7,0.7112,0.264,1,3,8.21,4929.53,14.06,0
53412.23,39,11152.51,0.2088,0.3985,6,1,7.96,4990.47,1.59,1
48990.68,60,7709.75,0.1574,0.358,2,1,17.14,10565.21,8.47,0
34887.97,55,6408.39,0.1837,0.4673,3,2,9.28,10978.59,4.19,0
62203.28,44,16020.55,0.2576,0.233,6,2,2.3,2775.0,11.96,1
44247.08,44,12126.54,0.2741,0.443,5,5,10.19,1255.42,9.89,0
68108.08,37,11722.41,0.1721,0.1704,4,2,9.97,5191.74,6.38,0
33596.17,60,31191.89,0.9284,0.3773,2,1,22.97,20015.78,8.26,0
89380.81,30,33456.2,0.3743,0.128,7,2,6.03,33096.03,3.3,1
37073.35,22,0.0,0.0,0.3304,3,1,17.06,23676.49,3.1,1
59386.05,64,18931.11,0.3188,0.1552,3,1,16.65,9142.59,11.04,1
70837.19,43,5677.65,0.0802,0.4704,4,1,6.81,15330.36,2.39,0
43587.19,26,12020.99,0.2758,0.583,5,0,6.86,11987.23,11.79,0
72049.37,22,18711.34,0.2597,0.2183,2,0,2.94,10855.88,13.76,1
30416.33,41,12447.36,0.4092,0.3161,2,1,11.16,12877.42,8.84,0
84042.35,55,17765.52,0.2114,0.2087,5,3,11.8,14217.38,4.31,1
55282.99,49,23075.64,0.4174,0.2588,5,1,11.45,500.0,2.07,0
43071.77,27,18534.92,0.4303,0.2886,2,1,6.8,7045.92,2.36,0
49016.36,49,7237.96,0.1477,0.3101,3,1,15.43,11659.77,9.12,1
71178.39,57,7449.6,0.1047,0.1542,5,0,8.14,31074.99,4.98,1
43310.89,43,0.0,0.0,0.5422,4,1,4.0,17096.7,4.25,1
40012.85,53,4752.96,0.1188,0.1696,2,1,10.49,20815.83,12.97,0
50569.27,28,38544.82,0.7622,0.1035,0,1,14.19,11117.91,5.64,0
31460.76,32,5495.96,0.1747,0.4109,7,1,7.95,23511.97,4.68,0
91410.88,30,679.45,0.0074,0.5455,6,1,10.56,14274.2,7.03,1
43672.11,35,18839.13,0.4314,0.3187,6,0,12.49,18605.98,7.11,0
71632.34,44,13675.62,0.1909,0.1074,5,1,9.89,13401.28,9.93,1
59189.4,46,12652.88,0.2138,0.3865,2,1,9.17,16416.39,0.37,0
35309.32,62,31908.55,0.9037,0.3352,3,0,13.05,8194.35,1.87,0
54880.91,59,21589.52,0.3934,0.2165,4,2,6.18,26637.95,10.13,0
70680.06,23,8640.08,0.1222,0.0255,4,0,11.27,8146.74,2.25,1
51234.77,22,9906.29,0.1934,0.1328,2,0,10.65,4410.2,12.19,1
78862.26,26,8968.96,0.1137,0.1454,1,3,10.83,13282.72,7.75,0
75430.31,41,25496.88,0.338,0.3138,4,2,5.65,26985.0,6.58,0
73378.3,29,11302.23,0.154,0.4371,9,2,18.12,6534.99,2.01,1
45806.86,30,0.0,0.0,0.1256,6,5,8.31,10551.31,5.85,1
33403.15,56,14420.16,0.4317,0.1485,2,0,9.16,14050.02,5.17,0
42728.25,23,0.0,0.0,0.3131,3,1,11.05,1407.89,16.3,1
58924.82,61,41210.77,0.6994,0.5115,3,0,21.23,995.61,1.72,1
65915.73,44,3411.99,0.0518,0.2483,6,3,14.79,21001.59,7.75,1
12000.0,42,13057.62,1.0881,0.3469,4,1,10.84,12604.14,2.5,0
54837.74,34,18098.43,0.33,0.2095,5,1,7.6,3517.51,2.66,1
58161.78,62,11536.1,0.1983,0.033,6,1,28.81,9490.89,4.01,1
49449.11,64,11519.64,0.233,0.2347,7,1,9.35,7525.45,3.49,1
80825.48,47,20061.93,0.2482,0.5657,2,2,9.29,12063.43,8.91,0
63435.6,53,33314.59,0.5252,0.1941,5,1,7.92,13572.59,8.48,0
81203.84,42,24210.11,0.2981,0.3359,3,1,4.19,500.0,3.38,1
50680.79,49,32742.17,0.646,0.3609,4,0,9.74,22672.12,1.4,1
73749.55,39,2440.57,0.0331,0.6203,6,1,15.18,12590.58,15.97,1
87701.33,39,18808.35,0.2145,0.3387,1,1,10.71,6893.08,2.57,1
81233.87,26,16862.95,0.2076,0.1636,7,1,13.57,19074.64,4.99,1
33157.17,39,19213.1,0.5795,0.2017,3,1,14.3,3724.09,5.99,1
49926.48,33,31514.78,0.6312,0.2742,1,1,7.34,9485.67,7.45,0
48096.71,46,12350.53,0.2568,0.0536,5,1,10.58,2267.57,3.41,0
64785.09,42,10133.96,0.1564,0.3518,6,1,12.44,17955.11,3.78,0
68727.07,41,21407.77,0.3115,0.1663,5,0,12.47,21548.52,12.0,1
38222.15,56,0.0,0.0,0.4017,4,1,2.76,15072.67,4.56,0
56356.77,22,12157.78,0.2157,0.0978,7,0,17.65,10487.43,2.01,1
14601.45,64,13389.63,0.917,0.2015,3,1,5.78,1794.24,11.28,1
83838.9,50,3955.7,0.0472,0.0667,3,0,12.67,8340.97,6.24,1
44752.52,47,27684.71,0.6186,0.3337,4,2,15.1,13854.19,6.5,0
56117.28,27,2253.12,0.0402,0.5671,3,2,5.04,7404.0,2.02,0
48807.01,40,13369.52,0.2739,0.0857,1,2,11.3,8360.59,4.49,0
77920.55,51,18517.89,0.2377,0.2067,5,0,13.44,3022.64,1.77,1
12000.0,43,31241.42,2.6035,0.1664,3,0,7.01,6053.31,4.2,0
54667.79,33,14873.32,0.2721,0.195,2,1,16.71,500.0,3.43,0
52883.62,37,26233.84,0.4961,0.1607,1,0,5.53,14212.81,3.09,0
45927.27,24,23407.14,0.5097,0.1901,5,0,9.44,12398.48,3.69,0
89524.53,34,16481.49,0.1841,0.119,3,1,8.0,12756.07,7.5,0
37253.41,40,1925.84,0.0517,0.395,2,3,13.51,9115.13,1.57,1
70435.92,33,0.0,0.0,0.0704,8,2,7.59,7274.67,2.16,1
62125.06,23,16278.06,0.262,0.3886,2,3,7.85,9616.68,4.65,1
80230.39,46,8487.64,0.1058,0.0873,4,1,7.76,8589.57,3.15,1
41656.22,46,26031.13,0.6249,0.06,2,1,16.72,13225.52,8.65,1
40340.62,38,23950.28,0.5937,0.5254,7,2,13.1,26663.86,2.58,0
76921.4,52,12784.67,0.1662,0.2827,8,3,11.71,10486.48,7.62,0
63506.43,34,1107.44,0.0174,0.3497,6,1,25.28,7264.63,2.23,1
24101.25,23,21128.83,0.8767,0.4085,5,1,6.22,10005.85,3.8,0
44213.9,21,2784.61,0.063,0.0358,4,1,16.74,8061.77,5.79,1
62727.65,46,5898.43,0.094,0.0614,5,2,24.78,8030.04,7.9,1
71755.28,44,3247.01,0.0453,0.1242,4,0,5.0,7325.17,5.72,1
41415.39,55,13337.99,0.3221,0.3657,6,3,23.15,17480.01,1.21,1
12000.0,34,29042.31,2.4202,0.2078,3,0,7.13,17376.89,9.42,0
65464.46,23,14939.51,0.2282,0.277,7,3,9.32,19218.95,7.79,1
30593.59,33,9681.38,0.3165,0.3047,7,1,8.46,20912.67,4.64,0
14653.22,34,0.0,0.0,0.2682,4,1,10.36,9083.26,12.16,1
12000.0,41,21625.5,1.8021,0.6145,4,0,9.2,500.0,6.27,0
71279.62,46,5635.14,0.0791,0.4626,2,1,7.21,27756.56,5.22,1
57572.35,23,16410.21,0.285,0.4312,12,1,11.37,500.0,3.96,0
50486.87,60,10749.38,0.2129,0.277,4,1,9.16,9266.74,2.74,0
82780.49,24,25058.13,0.3027,0.4945,3,2,6.23,587.74,7.37,0
67746.49,56,13113.16,0.1936,0.3174,4,1,2.41,15222.6,13.54,0
87326.0,63,14292.88,0.1637,0.5162,3,0,14.83,4345.06,3.79,0
27145.29,21,20828.97,0.7673,0.5275,4,0,11.92,21052.91,3.04,0
54308.99,60,40283.28,0.7417,0.0915,4,1,6.01,13859.74,3.63,1
22665.73,53,25661.36,1.1322,0.3137,5,0,4.65,24091.29,3.65,0
50412.35,27,13936.73,0.2765,0.3944,9,0,6.46,12812.63,6.66,1
50027.68,31,15038.38,0.3006,0.2926,4,1,9.08,21274.23,2.09,1
67532.27,47,8701.69,0.1289,0.4486,5,0,11.44,3315.1,6.92,0
55911.28,34,3600.05,0.0644,0.3564,2,2,6.58,19880.59,2.43,0
67468.14,42,8366.99,0.124,0.3318,5,2,13.32,10919.82,9.36,1
69068.8,36,5734.21,0.083,0.1767,4,0,7.48,13903.03,8.59,1
98098.57,32,22840.42,0.2328,0.0508,1,1,12.65,19420.1,0.54,1
48694.07,30,2145.66,0.0441,0.3631,5,0,4.62,15092.51,3.75,1
36179.55,44,30998.53,0.8568,0.3571,5,0,5.77,5675.17,12.23,0
59921.67,38,24024.56,0.4009,0.183,6,1,11.42,8084.23,8.0,1
38954.4,42,15246.02,0.3914,0.283,5,1,9.68,3538.7,4.05,1
84639.22,29,15003.82,0.1773,0.2639,2,3,15.98,17722.43,3.92,0
49335.64,37,8312.62,0.1685,0.4383,7,3,20.23,9234.34,1.27,1
43688.47,58,18241.01,0.4175,0.461,3,3,8.45,8409.74,2.84,0
45573.69,60,28057.11,0.6156,0.1288,2,2,3.57,13620.18,5.75,0
69368.35,33,6562.12,0.0946,0.1233,2,1,11.74,10104.65,3.49,0
51845.06,57,0.0,0.0,0.2769,7,1,4.03,21351.29,3.54,1
42166.66,26,23438.62,0.5559,0.4002,5,1,16.69,18280.67,4.47,0
88307.04,41,18892.39,0.2139,0.3646,1,2,13.53,17783.21,8.46,1
37876.6,56,1557.61,0.0411,0.5285,3,0,6.81,8678.0,10.06,1
55711.32,27,6199.3,0.1113,0.7426,7,0,15.23,17678.53,6.61,0
68046.12,56,4690.75,0.0689,0.0426,8,0,5.74,16027.23,6.41,0
22373.3,45,6305.61,0.2818,0.2498,4,3,12.9,2270.23,2.29,0
64605.21,31,11115.81,0.1721,0.0735,2,3,7.34,10030.8,5.57,1
33897.85,64,11801.43,0.3481,0.1682,4,0,18.2,10629.58,16.95,1
71455.66,34,7190.48,0.1006,0.0893,4,3,15.6,23963.9,7.24,0
35746.98,49,5902.03,0.1651,0.2685,1,1,12.79,8641.58,5.44,0
68855.38,30,12254.59,0.178,0.3525,2,1,17.49,15859.31,4.0,1
77116.66,25,17012.3,0.2206,0.1296,2,1,4.61,22407.73,7.56,1
72228.73,28,11204.44,0.1551,0.2371,2,1,14.55,4619.57,4.03,1
60026.33,25,28904.0,0.4815,0.2503,4,1,12.2,14235.25,3.65,1
50373.98,44,21097.05,0.4188,0.2657,9,2,8.43,28259.71,11.75,0
43471.61,60,0.0,0.0,0.0967,6,0,8.3,500.0,3.1,1
84420.69,46,21284.73,0.2521,0.2891,2,1,8.97,7145.39,10.93,1
41010.1,26,22266.53,0.543,0.1079,9,1,6.51,14183.35,2.71,0
34258.68,36,9783.18,0.2856,0.3368,6,1,4.52,14914.65,2.91,0
68307.38,56,0.0,0.0,0.5461,6,1,5.35,13259.28,6.2,1
39077.26,32,15096.8,0.3863,0.3808,2,2,6.45,16365.71,5.62,0
35998.73,31,14907.5,0.4141,0.0842,3,2,6.16,22087.65,9.74,0
26127.91,23,1540.25,0.059,0.3983,4,2,8.6,12433.97,4.7,1
45341.8,64,0.0,0.0,0.2375,1,1,4.35,11406.05,5.09,1
53345.7,57,13949.36,0.2615,0.0458,6,1,12.83,16757.05,10.64,1
59861.83,26,12203.07,0.2039,0.1433,3,1,14.73,27919.56,4.86,0
74026.12,39,9992.82,0.135,0.4617,7,2,5.17,16799.76,3.56,1
65537.96,38,13999.07,0.2136,0.2052,4,1,6.31,20310.59,2.35,1
51182.56,36,1766.68,0.0345,0.2113,7,2,8.88,500.0,4.36,0
51036.09,43,9782.15,0.1917,0.4287,5,1,12.29,10563.25,4.41,0
65203.15,63,21399.9,0.3282,0.5033,2,2,14.81,2290.79,12.48,0
80451.4,57,10800.36,0.1342,0.3874,5,3,6.21,12121.82,3.74,0
57526.28,29,0.0,0.0,0.1346,4,0,5.27,23415.57,6.24,1
45617.38,23,9327.69,0.2045,0.1612,2,0,10.68,1665.8,4.26,1
35142.68,28,2158.1,0.0614,0.2677,3,1,12.64,25896.96,1.18,1
26095.89,58,18205.64,0.6976,0.5721,7,0,10.51,11963.01,3.31,0
68325.39,24,18826.05,0.2755,0.4061,5,5,5.54,19142.14,8.33,1
66559.57,32,0.0,0.0,0.1565,3,2,10.18,20230.44,4.84,1
66547.27,64,24108.16,0.3623,0.2071,4,1,5.62,27964.24,3.54,0
52426.81,51,1653.76,0.0315,0.5505,7,2,9.92,16648.86,4.97,0
83138.69,45,33710.19,0.4055,0.2359,3,1,4.29,5025.13,3.66,0
45317.63,36,14414.68,0.3181,0.2862,1,0,4.5,20099.66,7.63,0
74105.38,62,43.28,0.0006,0.3075,3,1,12.46,500.0,3.69,1
54225.14,34,1296.17,0.0239,0.6409,3,0,15.66,4741.28,9.76,1
42832.98,33,19177.14,0.4477,0.4036,7,0,6.59,7355.39,3.82,0
66850.61,61,10304.4,0.1541,0.2754,4,1,15.69,500.0,7.17,1
63192.72,27,13840.15,0.219,0.0857,4,4,8.18,25472.33,4.44,0
62139.46,32,34353.36,0.5528,0.0826,8,1,12.93,22632.72,7.83,0
56625.57,57,6609.07,0.1167,0.1786,3,1,12.67,15608.07,5.82,1
54242.14,24,15719.55,0.2898,0.0561,2,2,7.89,19837.7,9.48,1
102767.44,22,32038.13,0.3118,0.2113,4,0,11.89,14930.41,7.78,1
78685.13,55,18246.16,0.2319,0.2767,7,0,7.4,18911.41,10.93,1
69456.54,64,0.0,0.0,0.3088,2,2,8.38,22099.26,5.54,1
57235.98,23,21064.67,0.368,0.1945,1,0,12.42,500.0,3.77,0
75143.14,24,1043.97,0.0139,0.1873,5,1,8.37,19323.04,12.45,1
65359.9,58,31881.69,0.4878,0.1472,1,1,10.74,21033.56,7.67,0
55524.1,32,5125.59,0.0923,0.4082,4,0,17.35,7275.71,9.06,0
48928.71,39,50634.11,1.0349,0.0583,3,0,10.11,10151.17,2.13,0
53381.65,30,32608.51,0.6109,0.4131,2,0,12.69,5797.73,4.34,0
12000.0,21,5440.65,0.4534,0.0814,3,1,6.35,14489.12,9.45,0
59212.02,37,15240.17,0.2574,0.3612,7,2,12.04,15126.56,12.74,1
45230.48,36,24043.73,0.5316,0.3425,3,1,9.42,13566.51,5.29,0
86853.4,29,24403.93,0.281,0.3441,4,2,5.75,5868.64,13.69,0
55386.88,29,20308.04,0.3667,0.2748,1,1,2.41,22974.28,10.52,0
31220.73,29,30025.91,0.9617,0.2744,2,1,5.22,7345.44,8.19,0
54002.4,32,13524.37,0.2504,0.2136,3,0,10.29,16421.18,5.63,1
34077.58,61,10599.39,0.311,0.0199,5,1,12.27,18307.95,5.66,0
64468.15,35,10837.63,0.1681,0.4333,5,0,13.83,500.0,5.96,0
60818.95,22,25300.48,0.416,0.255,7,1,7.2,14679.1,7.49,1
74156.79,31,19382.17,0.2614,0.37,7,1,8.47,22028.81,1.01,0
39182.36,31,18495.4,0.472,0.1812,5,1,9.99,11886.8,3.64,0
55680.16,28,24542.81,0.4408,0.1498,6,1,8.9,19191.87,4.74,0
27699.56,52,0.0,0.0,0.2127,5,0,10.75,6575.56,3.82,0
69029.9,26,18720.83,0.2712,0.1369,1,2,10.38,20433.7,3.88,1
65377.42,40,17622.83,0.2696,0.4974,2,1,4.16,2903.92,9.53,1
64916.1,59,35025.7,0.5396,0.2578,5,0,16.38,11825.06,3.77,0
55032.38,55,0.0,0.0,0.4181,8,3,3.28,21879.27,3.71,1
63295.46,28,33686.24,0.5322,0.1867,5,2,17.67,21436.76,4.54,0
87086.78,63,15904.91,0.1826,0.443,5,0,10.95,1602.34,3.85,1
49298.11,54,20867.87,0.4233,0.2245,3,2,5.03,10287.74,5.21,1
57772.9,39,35111.03,0.6077,0.4359,3,0,18.1,7204.11,5.69,0
33277.47,27,21729.14,0.653,0.059,4,0,12.02,21437.83,5.68,1
37634.78,51,19804.42,0.5262,0.2692,10,2,8.65,11404.04,9.03,0
56956.27,38,17907.49,0.3144,0.1856,0,2,6.07,13186.32,0.86,1
77078.67,60,9198.26,0.1193,0.2736,3,0,11.11,15854.76,2.25,1
49874.38,34,14658.13,0.2939,0.4479,4,0,5.87,2289.17,3.21,0
50281.67,59,6413.85,0.1276,0.2479,3,0,14.52,14391.86,5.53,1
46862.3,56,14465.2,0.3087,0.3387,1,1,6.19,3918.65,12.4,0
44304.87,37,0.0,0.0,0.1796,5,1,11.6,8081.86,3.67,0
60899.43,57,20148.47,0.3308,0.3024,5,1,4.41,8452.26,3.77,0
25054.85,64,13539.15,0.5404,0.2933,1,0,7.33,15872.07,9.45,0
80618.79,29,10965.56,0.136,0.2198,4,0,5.99,5657.12,3.49,1
41691.55,40,17637.1,0.423,0.4584,0,1,14.01,8203.81,4.15,0
69438.07,48,0.0,0.0,0.1091,5,0,6.59,14592.25,2.15,1
29600.03,40,38151.24,1.2889,0.2781,3,3,14.96,23082.44,10.56,0
68376.8,61,13766.79,0.2013,0.4696,3,0,21.25,15500.89,7.41,1
68438.89,56,13249.87,0.1936,0.4283,7,3,15.63,21044.82,6.92,1
62684.04,47,3415.25,0.0545,0.1704,4,0,10.32,500.0,4.76,1
35111.43,28,15287.36,0.4354,0.0828,7,3,5.43,23481.47,11.44,1
59990.96,52,31643.52,0.5275,0.7312,1,0,5.3,5141.21,2.99,0
31338.88,21,27430.99,0.8753,0.5352,4,3,7.28,7129.7,6.96,0
49944.73,37,25253.25,0.5056,0.2881,2,0,8.24,27531.59,3.99,0
75588.26,29,21556.79,0.2852,0.515,6,1,16.6,13362.5,6.94,1
70934.04,40,10697.49,0.1508,0.2066,3,1,8.28,6001.23,4.84,0
55303.66,52,0.0,0.0,0.296,6,1,7.83,7106.0,3.85,0
35503.87,22,12587.53,0.3545,0.4223,3,1,13.82,934.64,1.66,1
67911.75,52,12169.54,0.1792,0.3503,2,0,7.15,12116.84,5.54,0
55387.62,29,27585.53,0.498,0.1867,5,2,9.73,9312.13,5.1,0
12000.0,50,18712.69,1.5594,0.7082,2,1,3.66,17355.56,11.81,0
70652.6,40,34347.74,0.4861,0.1827,6,1,6.11,25751.63,12.57,0
54515.34,58,29369.86,0.5387,0.6191,4,0,9.36,1968.97,5.66,0
79049.02,21,9522.05,0.1205,0.4444,6,3,10.19,16767.63,2.58,1
33094.59,25,0.0,0.0,0.3409,2,2,7.14,500.0,5.71,0
12000.0,55,31626.9,2.6356,0.3566,6,1,5.43,15478.34,25.85,0
60581.68,56,31312.62,0.5169,0.4301,2,1,2.93,2612.91,9.42,0
60831.27,21,0.0,0.0,0.2846,2,1,8.93,1227.14,3.47,1
21186.57,34,33110.88,1.5628,0.2396,6,1,16.95,32404.63,4.5,0
35430.01,29,19585.41,0.5528,0.3386,0,2,13.19,29183.52,4.72,0
110104.35,50,16928.23,0.1537,0.5752,6,4,12.87,6336.22,5.51,1
48887.79,44,34377.4,0.7032,0.169,5,1,7.98,27217.13,1.06,0
69619.18,24,31136.22,0.4472,0.3762,6,1,4.94,11683.5,5.2,0
41986.8,34,22815.97,0.5434,0.2008,4,2,10.87,1033.04,8.89,0
13193.94,45,20678.6,1.5673,0.2239,5,1,10.61,17195.32,16.69,0
51594.84,24,22396.73,0.4341,0.7555,2,4,8.1,19593.97,13.88,0
49687.91,45,10199.31,0.2053,0.5321,4,0,9.81,18019.46,4.61,0
47002.44,30,14338.78,0.3051,0.0813,5,0,6.45,500.0,2.35,1
52707.18,55,4172.19,0.0792,0.3923,2,4,15.06,2854.82,6.9,1
60285.37,27,11003.52,0.1825,0.0816,6,2,13.64,19496.47,9.77,1
51997.66,62,10600.39,0.2039,0.4451,1,1,10.91,2782.16,2.99,1
29719.88,33,7376.34,0.2482,0.0609,2,1,6.55,20146.09,4.89,1
64723.7,24,16640.96,0.2571,0.0481,3,0,6.66,9097.09,2.99,1
16012.56,63,11112.23,0.694,0.3657,5,3,16.32,500.0,7.93,0
13992.85,56,21026.82,1.5027,0.1503,5,0,10.02,1448.24,5.45,0
69783.61,34,0.0,0.0,0.5624,4,2,14.75,15632.72,1.35,1
65140.41,38,13639.74,0.2094,0.2028,4,1,17.81,16014.88,6.44,1
53852.09,28,16578.62,0.3079,0.3782,8,1,5.83,24494.78,4.67,0
27091.03,52,11272.45,0.4161,0.3404,5,0,14.34,12159.86,14.99,0
40841.78,47,12931.29,0.3166,0.1277,4,1,11.04,10405.35,7.54,0
49745.07,62,0.0,0.0,0.4886,3,2,21.88,26380.5,4.33,1
23082.12,57,19277.73,0.8352,0.2253,2,0,0.92,5284.81,1.33,0
40219.43,43,22771.27,0.5662,0.3354,4,2,11.81,9733.58,3.36,0
68046.61,27,20922.45,0.3075,0.2705,5,3,12.66,15798.35,4.77,0
83546.11,32,27464.72,0.3287,0.5545,3,0,3.6,4834.32,9.32,1
46611.3,45,17418.36,0.3737,0.6112,4,3,11.65,15572.85,3.95,1
